IS_10	MISS_10	IS_20	MISS_20	IS_30	MISS_30	IS_40	MISS_40	IS_50	MISS_50	IS_60	MISS_60	IS_70	MISS_70	IS_80	MISS_80	IS_90	MISS_90	IS_100	MISS_100
 27	  0	 40	  2	 44	  8	 52	 12	 60	 18	 64	 24	 67	 31	 74	 36	 77	 45	 79	 53
 28	  1	 40	  5	 53	  6	 61	 11	 67	 17	 72	 24	 78	 29	 81	 36	 85	 42	 87	 50
 25	  3	 36	  7	 42	 11	 47	 17	 56	 21	 60	 27	 69	 32	 76	 36	 80	 43	 83	 51
 33	  0	 47	  2	 57	  6	 61	 13	 65	 20	 70	 27	 77	 32	 79	 40	 81	 48	 83	 56
 33	  1	 45	  5	 55	  8	 63	 14	 68	 19	 75	 25	 83	 30	 84	 39	 85	 48	 87	 56
 27	  0	 32	  5	 40	 10	 48	 15	 59	 18	 71	 20	 76	 26	 81	 32	 85	 40	 86	 49
 27	  2	 37	  6	 42	 11	 47	 17	 52	 24	 56	 30	 63	 34	 67	 41	 72	 46	 74	 54
 31	  1	 45	  5	 49	 12	 51	 20	 57	 26	 66	 31	 70	 38	 77	 43	 83	 49	 83	 59
 34	  0	 46	  4	 53	  9	 60	 14	 63	 21	 73	 26	 80	 32	 82	 40	 89	 45	 92	 53
 23	  1	 38	  3	 50	  5	 56	 11	 58	 19	 65	 24	 69	 30	 73	 38	 75	 46	 75	 56
 27	  1	 36	  4	 42	  9	 50	 13	 54	 19	 60	 24	 63	 32	 68	 37	 74	 43	 77	 50
 22	  1	 34	  3	 44	  5	 50	 11	 60	 14	 64	 20	 67	 27	 70	 35	 74	 42	 79	 47
 27	  0	 39	  3	 46	  9	 54	 13	 58	 20	 65	 24	 74	 30	 83	 32	 89	 39	 92	 46
 30	  2	 40	  6	 48	 11	 52	 17	 58	 22	 60	 30	 64	 36	 65	 45	 66	 54	 68	 63
 27	  1	 38	  4	 46	  7	 55	 12	 58	 19	 62	 25	 69	 28	 72	 35	 77	 40	 80	 48
 24	  3	 33	  6	 41	 10	 49	 14	 58	 19	 64	 24	 67	 32	 70	 39	 72	 47	 77	 53
 30	  4	 42	  5	 52	 10	 59	 14	 64	 20	 69	 27	 76	 32	 80	 38	 86	 43	 89	 50
 29	  1	 39	  5	 44	 11	 50	 16	 62	 19	 67	 25	 71	 31	 79	 37	 84	 42	 88	 49
 27	  0	 41	  2	 54	  4	 58	 12	 62	 18	 64	 26	 67	 35	 73	 39	 77	 46	 80	 54
 25	  1	 38	  3	 48	  5	 54	 10	 61	 14	 68	 19	 75	 24	 79	 31	 84	 37	 88	 44
 32	  2	 44	  5	 53	  7	 59	 11	 61	 19	 65	 26	 68	 33	 74	 39	 77	 47	 80	 54
 35	  0	 47	  2	 54	  6	 61	 11	 72	 14	 79	 19	 84	 25	 87	 32	 92	 38	 96	 44
 17	  2	 25	  7	 29	 13	 40	 15	 43	 23	 48	 29	 52	 35	 55	 43	 60	 49	 66	 55
 25	  0	 39	  2	 44	  7	 54	 11	 59	 16	 64	 22	 71	 26	 75	 32	 78	 39	 81	 47
 19	  2	 29	  4	 42	  4	 47	 10	 55	 15	 62	 20	 67	 26	 68	 35	 72	 41	 76	 48
 30	  0	 36	  4	 45	  8	 51	 14	 56	 19	 60	 25	 65	 31	 68	 39	 71	 46	 74	 54
 33	  1	 41	  6	 51	  9	 59	 13	 65	 19	 71	 25	 75	 32	 80	 38	 80	 48	 84	 54
 30	  0	 46	  2	 53	  6	 59	 11	 65	 16	 70	 22	 75	 28	 81	 33	 86	 39	 92	 44
 21	  3	 29	  9	 36	 16	 45	 20	 51	 26	 59	 29	 67	 34	 72	 39	 75	 47	 80	 54
 28	  0	 39	  4	 49	  8	 56	 12	 67	 15	 77	 19	 78	 28	 83	 34	 87	 41	 90	 48
 25	  1	 34	  2	 39	  8	 44	 13	 46	 21	 54	 25	 57	 33	 59	 41	 63	 49	 65	 57
 27	  2	 35	  7	 45	 10	 51	 15	 60	 18	 65	 23	 69	 29	 70	 38	 74	 45	 75	 54
 15	  2	 27	  6	 33	 12	 38	 18	 45	 24	 52	 31	 57	 37	 65	 40	 72	 44	 74	 52
 33	  0	 44	  4	 54	  9	 62	 14	 71	 17	 80	 21	 83	 28	 86	 36	 87	 45	 90	 53
 24	  1	 38	  3	 44	  9	 52	 13	 58	 19	 62	 26	 67	 31	 73	 36	 79	 41	 82	 49
 31	  0	 39	  3	 44	 10	 52	 13	 62	 15	 65	 23	 66	 32	 72	 38	 75	 46	 79	 53
 38	  0	 44	  6	 53	  9	 62	 13	 67	 20	 75	 26	 80	 32	 86	 39	 89	 47	 90	 56
 27	  1	 36	  6	 48	 10	 54	 15	 63	 18	 68	 24	 71	 31	 78	 37	 82	 44	 86	 50
 26	  0	 30	  6	 40	  9	 50	 14	 52	 22	 59	 28	 65	 33	 69	 40	 74	 45	 77	 52
 29	  0	 42	  3	 45	 10	 53	 14	 58	 20	 64	 24	 72	 28	 77	 33	 85	 38	 91	 43
 34	  0	 47	  3	 60	  5	 71	  9	 73	 17	 74	 26	 79	 32	 85	 39	 88	 46	 89	 55
 26	  2	 42	  2	 50	  6	 54	 13	 60	 18	 66	 23	 75	 28	 77	 36	 81	 43	 84	 52
 25	  2	 37	  6	 45	  8	 52	 14	 57	 20	 65	 24	 69	 31	 70	 40	 74	 47	 81	 51
 30	  0	 44	  2	 51	  7	 61	 11	 63	 19	 66	 26	 74	 30	 76	 38	 78	 47	 82	 54
 26	  1	 36	  3	 44	  6	 52	 11	 58	 15	 64	 21	 67	 28	 68	 37	 71	 44	 74	 51
 22	  2	 34	  5	 38	 12	 46	 18	 49	 25	 53	 31	 55	 40	 58	 47	 64	 53	 72	 57
 27	  1	 41	  3	 46	  8	 56	 11	 64	 17	 67	 24	 72	 29	 77	 35	 79	 43	 79	 53
 25	  0	 36	  4	 44	 10	 57	 13	 62	 18	 66	 26	 66	 36	 69	 43	 70	 52	 77	 58
 30	  2	 46	  4	 53	  9	 60	 13	 64	 20	 67	 28	 72	 34	 80	 38	 83	 45	 89	 50
 25	  0	 41	  1	 49	  7	 55	 13	 64	 18	 70	 24	 76	 28	 80	 34	 85	 40	 86	 49
 27	  1	 39	  4	 45	  9	 56	 11	 60	 18	 63	 26	 68	 32	 74	 37	 79	 43	 83	 49
 21	  1	 35	  4	 42	  9	 46	 16	 53	 22	 59	 28	 62	 36	 68	 42	 73	 48	 76	 55
 26	  2	 37	  6	 45	  9	 47	 17	 54	 21	 57	 28	 60	 35	 65	 41	 72	 45	 75	 53
 33	  0	 42	  5	 50	 10	 61	 12	 63	 20	 66	 28	 69	 36	 73	 43	 78	 49	 83	 56
 28	  0	 38	  3	 45	  7	 51	 12	 56	 17	 64	 22	 70	 28	 73	 35	 73	 45	 80	 49
 25	  2	 35	  4	 44	  8	 52	 12	 59	 18	 66	 25	 70	 31	 74	 38	 80	 44	 84	 51
 32	  1	 44	  4	 53	  7	 61	 12	 67	 16	 73	 22	 80	 26	 87	 30	 90	 37	 95	 43
 17	  2	 27	  8	 38	 10	 42	 16	 48	 21	 53	 26	 58	 31	 65	 34	 68	 41	 73	 48
 31	  1	 38	  5	 46	  9	 51	 16	 57	 20	 64	 26	 71	 30	 75	 37	 78	 44	 82	 52
 27	  1	 38	  3	 45	  9	 52	 12	 57	 17	 61	 24	 65	 31	 67	 39	 71	 45	 72	 54
 38	  0	 50	  3	 54	  9	 64	 13	 70	 19	 77	 24	 80	 31	 82	 39	 86	 45	 90	 52
 30	  1	 44	  3	 51	  8	 55	 14	 60	 20	 61	 29	 66	 35	 70	 41	 73	 48	 83	 53
 35	  1	 51	  3	 60	  6	 69	 10	 75	 17	 79	 24	 83	 30	 86	 38	 88	 46	 92	 54
 23	  2	 36	  4	 42	 10	 49	 14	 55	 18	 61	 23	 65	 30	 66	 39	 75	 43	 78	 51
 24	  1	 34	  3	 43	  7	 54	  9	 63	 13	 69	 18	 71	 26	 76	 31	 77	 40	 81	 47
 29	  0	 36	  6	 41	 12	 52	 16	 56	 23	 62	 29	 65	 36	 70	 42	 73	 49	 78	 54
 25	  1	 36	  4	 40	 10	 47	 15	 54	 20	 58	 27	 63	 32	 70	 36	 73	 43	 75	 51
 28	  0	 42	  4	 53	  8	 56	 16	 63	 22	 66	 29	 68	 37	 69	 46	 73	 52	 75	 60
 31	  0	 43	  2	 54	  4	 62	  8	 66	 14	 72	 20	 74	 28	 78	 34	 83	 40	 89	 46
 29	  1	 44	  3	 53	  8	 55	 16	 62	 21	 67	 27	 72	 32	 77	 37	 78	 46	 83	 52
 28	  1	 45	  2	 54	  6	 61	 10	 67	 17	 70	 24	 76	 28	 81	 36	 84	 44	 88	 50
 21	  2	 30	  6	 38	 11	 45	 15	 47	 24	 52	 30	 56	 37	 60	 45	 64	 53	 67	 60
 29	  3	 43	  5	 56	  7	 62	 13	 66	 20	 73	 25	 81	 28	 89	 32	 98	 37	103	 42
 22	  2	 30	  6	 41	  8	 48	 12	 56	 17	 65	 19	 68	 26	 74	 31	 75	 40	 77	 48
 27	  2	 37	  5	 42	 11	 53	 12	 62	 18	 66	 24	 71	 30	 72	 39	 77	 45	 81	 53
 21	  1	 30	  5	 41	  8	 46	 14	 48	 22	 54	 27	 60	 32	 65	 38	 67	 46	 71	 52
 28	  0	 38	  5	 46	  9	 54	 14	 63	 17	 67	 24	 71	 30	 72	 39	 77	 46	 80	 53
 29	  0	 48	  1	 63	  2	 66	  9	 71	 15	 77	 21	 82	 27	 87	 33	 93	 37	 98	 42
 23	  3	 33	  6	 40	 12	 49	 17	 53	 24	 59	 28	 66	 32	 70	 39	 79	 45	 84	 51
 27	  0	 37	  5	 53	  7	 56	 14	 59	 22	 63	 28	 70	 33	 73	 40	 74	 49	 77	 56
 31	  0	 43	  3	 56	  6	 62	 11	 70	 16	 74	 23	 78	 31	 82	 37	 84	 45	 86	 53
 35	  2	 47	  3	 58	  6	 66	 12	 72	 18	 75	 25	 84	 28	 86	 36	 88	 44	 90	 52
 28	  1	 37	  5	 40	 12	 51	 16	 57	 22	 59	 30	 62	 37	 67	 42	 70	 49	 76	 55
 26	  1	 32	  7	 40	 10	 50	 14	 61	 16	 67	 20	 74	 25	 77	 32	 82	 37	 87	 42
 31	  0	 47	  2	 63	  4	 70	  9	 78	 13	 80	 21	 83	 28	 85	 36	 87	 44	 90	 51
 35	  2	 48	  6	 58	 10	 63	 17	 65	 25	 69	 32	 72	 40	 78	 46	 85	 50	 86	 59
 29	  1	 35	  7	 44	 11	 50	 15	 57	 19	 65	 23	 67	 31	 71	 38	 74	 45	 80	 50
 24	  2	 36	  7	 43	 11	 55	 13	 61	 19	 67	 25	 72	 31	 76	 37	 78	 45	 85	 51
 33	  1	 44	  5	 47	 12	 53	 19	 56	 26	 64	 30	 70	 35	 73	 42	 73	 52	 81	 57
 31	  1	 44	  6	 55	 10	 62	 15	 67	 22	 71	 29	 75	 36	 80	 42	 85	 48	 87	 56
 25	  1	 41	  3	 46	  9	 54	 12	 57	 19	 63	 25	 71	 29	 72	 38	 76	 44	 81	 51
 36	  0	 42	  7	 48	 12	 53	 17	 61	 21	 68	 25	 72	 32	 74	 40	 78	 47	 80	 55
 27	  1	 32	  8	 44	 11	 52	 18	 59	 23	 64	 29	 70	 35	 75	 41	 83	 45	 86	 52
 24	  0	 34	  4	 44	  7	 56	 10	 66	 14	 71	 20	 71	 30	 77	 34	 78	 43	 81	 51
 26	  0	 37	  3	 43	  9	 46	 17	 58	 20	 61	 27	 62	 36	 67	 41	 71	 47	 73	 55
 16	  3	 24	  6	 32	 10	 42	 13	 48	 18	 57	 21	 61	 28	 68	 33	 70	 41	 72	 49
 30	  1	 40	  5	 44	 11	 48	 18	 53	 24	 58	 29	 62	 36	 65	 43	 71	 48	 76	 53
 25	  2	 33	  6	 40	 11	 49	 15	 51	 23	 62	 25	 66	 31	 70	 37	 73	 44	 77	 50
 37	  0	 47	  4	 54	  9	 62	 13	 66	 19	 74	 24	 78	 31	 80	 39	 82	 47	 88	 52
 26	  1	 38	  3	 49	  7	 54	 12	 59	 18	 68	 21	 72	 28	 79	 33	 79	 43	 82	 50
 17	  4	 24	 10	 33	 13	 42	 18	 46	 24	 49	 32	 53	 39	 62	 42	 66	 48	 66	 58
 24	  1	 33	  4	 44	  6	 47	 13	 52	 19	 56	 26	 62	 31	 66	 38	 70	 44	 72	 52
 32	  0	 42	  2	 53	  6	 57	 12	 61	 18	 66	 24	 70	 30	 78	 35	 82	 41	 84	 49
 35	  1	 45	  2	 55	  4	 57	 12	 64	 19	 69	 26	 74	 32	 75	 41	 78	 49	 79	 58
 33	  0	 42	  5	 53	  8	 58	 16	 63	 23	 75	 27	 78	 35	 80	 43	 84	 49	 89	 54
 25	  2	 36	  5	 42	 11	 49	 15	 57	 21	 60	 28	 67	 33	 70	 40	 74	 47	 77	 55
 24	  2	 35	  5	 41	 11	 44	 18	 50	 23	 55	 29	 59	 37	 63	 43	 68	 49	 75	 55
 25	  3	 43	  5	 52	 10	 55	 17	 63	 21	 69	 27	 74	 33	 74	 43	 79	 49	 83	 55
 18	  2	 35	  3	 42	  8	 49	 12	 56	 17	 58	 25	 61	 32	 68	 37	 71	 44	 76	 49
 19	  2	 32	  4	 45	  5	 51	 10	 54	 17	 65	 20	 72	 26	 73	 35	 81	 40	 88	 45
 23	  2	 30	  6	 39	 11	 48	 15	 52	 22	 57	 30	 67	 33	 73	 39	 78	 45	 81	 52
 18	  2	 23	  9	 32	 12	 42	 16	 48	 21	 51	 29	 61	 33	 63	 41	 64	 50	 66	 58
 25	  1	 38	  2	 46	  7	 55	 11	 62	 17	 65	 24	 69	 30	 74	 35	 78	 41	 82	 47
 22	  1	 37	  4	 43	  8	 56	 10	 61	 16	 68	 21	 74	 25	 78	 32	 78	 42	 79	 51
 24	  2	 36	  5	 40	 11	 44	 17	 50	 21	 55	 27	 59	 33	 63	 39	 66	 46	 72	 52
 32	  0	 38	  5	 41	 13	 46	 18	 51	 24	 55	 30	 60	 36	 68	 40	 71	 47	 72	 56
 29	  1	 34	  7	 41	 10	 47	 15	 50	 22	 53	 29	 59	 34	 61	 42	 67	 47	 70	 54
 27	  0	 40	  2	 49	  7	 58	 12	 64	 17	 69	 24	 71	 32	 77	 38	 82	 43	 86	 49
 33	  2	 45	  5	 50	 10	 57	 15	 61	 21	 66	 27	 72	 32	 82	 37	 84	 45	 89	 52
 31	  1	 42	  3	 45	 10	 53	 14	 56	 21	 60	 28	 64	 35	 66	 43	 69	 51	 72	 59
 30	  2	 38	  6	 43	 12	 48	 18	 54	 22	 59	 28	 65	 33	 68	 40	 72	 46	 74	 54
 22	  2	 35	  6	 40	 12	 52	 14	 63	 18	 67	 25	 71	 31	 74	 38	 81	 44	 84	 51
 32	  1	 42	  5	 49	 11	 53	 17	 59	 22	 61	 30	 69	 34	 71	 42	 78	 46	 82	 52
 33	  1	 42	  4	 51	  9	 59	 14	 61	 22	 64	 29	 72	 34	 73	 43	 73	 53	 76	 60
 23	  2	 34	  6	 45	 10	 55	 15	 64	 20	 70	 24	 74	 31	 79	 36	 84	 42	 88	 48
 31	  0	 44	  2	 53	  8	 66	 11	 70	 18	 74	 25	 77	 33	 80	 41	 87	 46	 88	 55
 25	  1	 34	  5	 40	 10	 43	 17	 45	 25	 48	 32	 51	 39	 54	 46	 58	 53	 59	 62
 22	  2	 27	  7	 33	 13	 38	 18	 42	 24	 47	 30	 48	 39	 52	 45	 54	 53	 55	 62
 27	  0	 37	  4	 43	  9	 49	 14	 54	 20	 62	 25	 66	 31	 71	 38	 75	 45	 84	 49
 26	  2	 41	  3	 52	  5	 64	 10	 69	 16	 76	 19	 80	 25	 82	 33	 84	 41	 88	 47
 31	  1	 40	  4	 53	  4	 64	  7	 73	  9	 76	 16	 84	 20	 87	 27	 91	 33	 91	 43
 23	  1	 34	  5	 44	  8	 55	 10	 60	 16	 61	 25	 64	 32	 68	 38	 70	 46	 73	 53
 29	  0	 45	  3	 55	  6	 57	 14	 63	 20	 71	 25	 75	 31	 80	 37	 87	 41	 93	 47
 34	  1	 45	  3	 49	 10	 52	 17	 58	 22	 61	 29	 62	 38	 66	 45	 69	 53	 71	 61
 35	  2	 45	  6	 53	 11	 59	 15	 66	 20	 70	 26	 73	 33	 76	 40	 79	 47	 82	 54
 33	  1	 47	  3	 55	  7	 62	 12	 69	 16	 77	 20	 82	 26	 85	 33	 89	 40	 89	 50
 28	  1	 43	  4	 53	  8	 60	 15	 67	 21	 72	 27	 75	 35	 78	 42	 83	 48	 88	 53
 21	  0	 29	  5	 37	  9	 50	  9	 54	 15	 57	 22	 60	 29	 62	 37	 67	 44	 76	 49
 30	  0	 37	  5	 44	  9	 48	 16	 55	 20	 59	 27	 68	 30	 77	 34	 80	 41	 83	 48
 27	  0	 42	  1	 52	  5	 61	  9	 68	 14	 71	 21	 75	 27	 79	 33	 87	 36	 88	 45
 33	  1	 49	  4	 57	  9	 67	 11	 72	 18	 74	 27	 75	 36	 81	 42	 88	 46	 91	 54
 32	  1	 43	  5	 50	 11	 58	 15	 62	 22	 63	 31	 67	 37	 71	 45	 76	 51	 82	 56
 39	  0	 55	  2	 63	  6	 71	 11	 75	 19	 80	 25	 86	 29	 92	 34	 97	 40	101	 46
 28	  0	 43	  1	 54	  5	 59	 10	 64	 15	 69	 21	 74	 28	 79	 35	 83	 43	 85	 51
 19	  3	 34	  5	 42	  8	 45	 15	 47	 24	 55	 28	 61	 32	 67	 37	 72	 42	 75	 50
 39	  1	 51	  5	 56	 11	 67	 16	 73	 20	 82	 24	 83	 33	 87	 40	 89	 48	 94	 54
 25	  1	 40	  2	 49	  7	 52	 14	 61	 18	 65	 24	 76	 28	 81	 36	 83	 44	 86	 52
 23	  1	 32	  6	 37	 13	 48	 14	 55	 20	 63	 24	 69	 28	 73	 34	 76	 41	 80	 47
 27	  1	 37	  4	 49	  6	 57	 10	 64	 14	 69	 20	 74	 26	 76	 34	 81	 41	 84	 49
 17	  2	 27	  4	 34	  8	 41	 12	 51	 15	 55	 21	 59	 28	 61	 36	 62	 45	 65	 52
 35	  1	 43	  6	 48	 13	 58	 15	 63	 21	 68	 27	 71	 34	 76	 40	 77	 49	 81	 55
 22	  1	 36	  4	 44	  9	 56	 14	 58	 22	 67	 25	 68	 34	 72	 41	 77	 47	 81	 54
 28	  1	 39	  5	 42	 13	 49	 19	 55	 24	 58	 32	 63	 38	 67	 45	 69	 53	 74	 59
 29	  0	 37	  4	 43	  8	 52	 12	 57	 18	 61	 24	 68	 30	 70	 39	 72	 47	 75	 54
 23	  1	 36	  3	 45	  7	 52	 11	 56	 17	 58	 25	 65	 30	 71	 35	 74	 44	 77	 51
 23	  1	 30	  5	 39	  8	 46	 13	 51	 18	 56	 23	 60	 31	 64	 38	 69	 44	 72	 51
 34	  2	 50	  5	 62	  7	 67	 13	 73	 18	 78	 25	 83	 31	 86	 38	 88	 46	 93	 52
 21	  1	 34	  4	 46	  8	 50	 15	 56	 20	 62	 26	 65	 33	 70	 39	 73	 47	 75	 55
 30	  0	 45	  1	 53	  5	 57	 11	 65	 16	 74	 20	 78	 28	 79	 37	 80	 46	 84	 53
 30	  0	 38	  4	 45	  8	 57	  9	 63	 15	 69	 20	 72	 27	 79	 32	 83	 39	 89	 43
 27	  1	 40	  4	 52	  7	 61	 11	 63	 19	 68	 24	 73	 30	 79	 34	 84	 41	 87	 48
 31	  0	 42	  3	 50	  8	 61	 10	 64	 18	 71	 22	 75	 30	 79	 37	 86	 42	 89	 49
 29	  0	 41	  2	 46	  7	 56	 11	 57	 20	 67	 24	 73	 30	 79	 35	 86	 40	 93	 46
 33	  0	 41	  6	 51	  7	 58	 11	 63	 17	 68	 23	 77	 28	 81	 34	 82	 43	 83	 52
 21	  1	 35	  4	 43	  7	 53	 11	 60	 15	 65	 21	 71	 25	 76	 31	 79	 38	 79	 48
 22	  0	 34	  4	 43	  8	 51	 12	 56	 17	 65	 21	 68	 28	 70	 36	 74	 42	 77	 49
 33	  0	 43	  3	 49	  8	 53	 14	 61	 20	 69	 25	 75	 29	 81	 35	 82	 44	 85	 51
 27	  1	 42	  4	 49	 10	 54	 16	 60	 20	 65	 27	 68	 34	 74	 39	 78	 45	 81	 52
 27	  2	 40	  5	 47	  9	 58	 13	 65	 16	 73	 20	 77	 27	 84	 32	 89	 38	 93	 45
 28	  2	 41	  5	 51	  8	 59	 13	 64	 19	 71	 25	 73	 33	 77	 39	 81	 46	 84	 53
 31	  1	 46	  4	 59	  7	 73	  9	 78	 15	 83	 21	 89	 28	 96	 32	101	 37	103	 45
 20	  5	 32	  8	 45	 11	 53	 16	 60	 20	 64	 26	 69	 31	 72	 38	 73	 47	 75	 55
 32	  0	 39	  5	 48	  9	 54	 14	 64	 19	 71	 24	 79	 29	 84	 34	 93	 37	 96	 44
 28	  2	 38	  5	 42	 11	 53	 13	 59	 18	 64	 24	 73	 28	 79	 33	 84	 41	 88	 48
 24	  1	 36	  3	 43	  7	 48	 13	 54	 19	 59	 24	 65	 29	 67	 37	 71	 44	 73	 52
 32	  0	 44	  3	 49	  9	 56	 13	 70	 15	 72	 23	 75	 30	 79	 37	 84	 43	 88	 49
 29	  0	 38	  3	 42	  9	 48	 14	 55	 18	 58	 25	 61	 33	 62	 42	 69	 48	 73	 54
 35	  1	 45	  4	 51	  9	 59	 13	 67	 18	 71	 25	 77	 30	 79	 38	 90	 42	 93	 49
 26	  2	 33	  7	 40	 12	 48	 15	 54	 21	 62	 26	 69	 31	 75	 36	 76	 45	 82	 50
 34	  0	 44	  5	 50	 10	 57	 14	 61	 21	 66	 27	 68	 35	 69	 44	 72	 51	 78	 56
 31	  1	 45	  3	 48	 11	 53	 17	 59	 21	 67	 24	 71	 30	 75	 37	 78	 44	 83	 50
 22	  2	 29	  7	 42	 11	 49	 15	 60	 20	 66	 26	 70	 32	 74	 38	 78	 44	 83	 49
 28	  2	 39	  6	 54	  8	 59	 14	 69	 18	 75	 24	 80	 30	 83	 37	 90	 42	 96	 48
 28	  1	 41	  4	 46	  9	 52	 15	 59	 21	 63	 27	 69	 31	 72	 38	 79	 43	 83	 50
 21	  1	 32	  3	 38	  9	 46	 15	 56	 18	 62	 23	 68	 29	 71	 38	 78	 43	 84	 50
 26	  1	 33	  7	 44	  9	 49	 14	 53	 20	 55	 29	 61	 34	 64	 42	 67	 49	 71	 56
 25	  4	 36	  8	 42	 12	 49	 19	 58	 24	 62	 30	 68	 34	 72	 40	 78	 45	 81	 52
 20	  3	 31	  5	 41	  7	 47	 14	 53	 19	 58	 24	 60	 32	 63	 39	 68	 45	 73	 52
 20	  2	 31	  5	 39	 11	 51	 13	 57	 18	 60	 25	 62	 33	 64	 41	 67	 48	 71	 54
 28	  0	 46	  3	 58	  5	 64	  9	 69	 15	 78	 18	 82	 25	 86	 32	 88	 40	 90	 48
 25	  0	 38	  2	 41	 10	 46	 15	 52	 20	 57	 25	 59	 33	 61	 41	 65	 48	 68	 55
 34	  0	 43	  4	 52	  8	 55	 15	 60	 21	 64	 27	 67	 35	 69	 43	 72	 50	 76	 56
 34	  1	 43	  4	 53	  8	 63	 10	 71	 14	 77	 19	 80	 26	 82	 34	 92	 36	 94	 44
 32	  0	 40	  4	 58	  7	 65	 11	 76	 14	 81	 22	 84	 29	 88	 35	 90	 43	 97	 49
 27	  2	 41	  4	 50	 10	 64	 11	 70	 18	 77	 22	 84	 28	 93	 31	 95	 39	 99	 46
 28	  0	 42	  3	 48	  8	 56	 14	 64	 18	 69	 23	 70	 32	 77	 36	 80	 45	 86	 49
 33	  0	 47	  3	 59	  5	 64	 10	 72	 15	 77	 22	 81	 28	 87	 33	 90	 40	 93	 48
 32	  2	 42	  6	 52	 10	 60	 15	 66	 20	 71	 25	 77	 31	 82	 37	 89	 42	 92	 49
 25	  2	 39	  4	 47	  9	 55	 13	 59	 19	 64	 25	 69	 30	 73	 36	 78	 41	 81	 48
 48	  1	 61	  5	 62	 14	 72	 17	 78	 24	 82	 30	 85	 37	 92	 41	 95	 48	 97	 56
 33	  0	 44	  3	 56	  6	 59	 13	 68	 17	 72	 23	 73	 32	 74	 41	 75	 50	 77	 58
 21	  4	 29	  8	 38	  9	 45	 13	 55	 18	 62	 22	 66	 29	 69	 36	 72	 44	 77	 51
 27	  1	 40	  2	 48	  6	 59	 10	 64	 16	 68	 23	 75	 27	 83	 31	 86	 38	 88	 46
 26	  2	 36	  8	 46	 12	 57	 17	 64	 21	 67	 28	 73	 33	 77	 40	 77	 50	 80	 57
 30	  1	 38	  5	 47	  8	 54	 13	 60	 18	 64	 24	 70	 30	 72	 38	 77	 43	 79	 51
 24	  1	 28	  8	 41	  9	 50	 13	 56	 18	 62	 23	 67	 29	 69	 37	 74	 42	 77	 49
 28	  0	 42	  2	 52	  5	 57	 11	 63	 16	 67	 23	 71	 30	 74	 38	 78	 44	 83	 49
 19	  2	 28	  4	 33	 10	 37	 18	 42	 23	 51	 26	 57	 32	 63	 37	 67	 44	 69	 52
 24	  3	 35	  6	 46	  8	 57	 12	 65	 16	 69	 23	 70	 32	 74	 39	 78	 46	 80	 54
 27	  0	 41	  1	 46	  7	 54	 11	 55	 20	 59	 26	 62	 33	 65	 40	 71	 44	 76	 50
 22	  3	 33	  7	 41	 12	 47	 18	 52	 24	 55	 32	 59	 38	 66	 42	 67	 51	 73	 56
 36	  0	 46	  6	 53	 11	 62	 16	 68	 21	 71	 28	 76	 33	 79	 40	 82	 47	 88	 52
 34	  1	 48	  4	 53	 10	 64	 13	 67	 20	 72	 26	 75	 33	 75	 43	 80	 49	 83	 57
 27	  1	 38	  5	 47	 10	 58	 13	 65	 19	 72	 25	 81	 28	 83	 36	 83	 46	 87	 53
 30	  1	 44	  3	 51	  9	 62	 10	 70	 15	 72	 23	 74	 31	 77	 39	 86	 43	 90	 50
 27	  1	 39	  4	 44	 12	 51	 17	 56	 24	 60	 30	 67	 36	 76	 39	 78	 47	 83	 52
 29	  1	 39	  5	 49	  8	 60	 12	 67	 16	 75	 20	 81	 25	 86	 31	 86	 41	 90	 47
 29	  1	 37	  5	 45	  9	 54	 11	 61	 15	 68	 18	 74	 23	 78	 29	 80	 37	 83	 45
 36	  2	 42	  8	 50	 12	 57	 18	 63	 22	 65	 30	 68	 38	 73	 44	 75	 52	 82	 56
 24	  0	 33	  3	 38	  9	 45	 15	 52	 20	 57	 25	 60	 33	 67	 37	 69	 45	 78	 49
 34	  1	 47	  3	 53	  8	 62	 12	 66	 18	 70	 25	 76	 29	 82	 35	 85	 42	 85	 52
 16	  2	 31	  4	 38	  9	 47	 13	 51	 19	 64	 23	 65	 32	 68	 39	 71	 46	 73	 54
 27	  0	 37	  4	 45	  7	 54	 12	 58	 19	 62	 25	 71	 29	 75	 36	 77	 45	 80	 53
 25	  0	 33	  5	 43	  7	 50	 12	 54	 19	 61	 23	 62	 32	 68	 37	 71	 45	 74	 52
 22	  3	 42	  5	 56	  8	 60	 15	 68	 19	 73	 24	 80	 29	 83	 37	 86	 44	 88	 52
 34	  1	 43	  6	 50	 12	 58	 17	 67	 20	 72	 25	 76	 32	 82	 38	 85	 45	 89	 53
 29	  0	 37	  5	 43	 10	 61	 11	 66	 17	 73	 24	 76	 31	 80	 37	 82	 45	 89	 50
 23	  2	 31	  7	 40	 12	 47	 18	 53	 23	 61	 28	 67	 32	 70	 39	 72	 48	 73	 57
 19	  1	 31	  5	 32	 14	 36	 20	 43	 25	 46	 32	 52	 37	 55	 45	 60	 51	 62	 59
 27	  3	 38	  7	 46	 12	 59	 14	 64	 19	 71	 25	 82	 28	 88	 33	 90	 41	 90	 51
 26	  1	 34	  6	 42	 11	 46	 17	 56	 21	 62	 25	 66	 31	 69	 38	 76	 42	 81	 48
